school_id,school_name,school_city,school_state,team_id,team_full_name,team_school_count,team_group_id,team_group_name,team_group_description,funder,connection_status
470014701034,Aspire Coleman,Memphis,TN,4geBHimiQz1t0TXsNEOB,Journey Community Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470014802465,Aspire East Academy,Memphis,TN,4geBHimiQz1t0TXsNEOB,Journey Community Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
080336006448,KIPP Denver Collegiate High School,DENVER,CO,YChCoPKqqdxq60FvVIGl,KIPP Colorado Public Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
080336006670,KIPP Northeast Denver Leadership Academy,DENVER,CO,YChCoPKqqdxq60FvVIGl,KIPP Colorado Public Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
080336006519,KIPP Northeast Denver Middle School,DENVER,CO,YChCoPKqqdxq60FvVIGl,KIPP Colorado Public Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
080336006652,KIPP Northeast Elementary,DENVER,CO,YChCoPKqqdxq60FvVIGl,KIPP Colorado Public Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
080336001865,KIPP Sunshine Peak Academy,DENVER,CO,YChCoPKqqdxq60FvVIGl,KIPP Colorado Public Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
080336006748,KIPP Sunshine Peak Elementary,DENVER,CO,YChCoPKqqdxq60FvVIGl,KIPP Colorado Public Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470014802296,KIPP Memphis Collegiate Elementary,Memphis,TN,wIKE9ozyMEQM6FUZULeH,KIPP Memphis Public Schools,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470014802273,KIPP Memphis Collegiate High School,Memphis,TN,wIKE9ozyMEQM6FUZULeH,KIPP Memphis Public Schools,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470014801928,KIPP Memphis Collegiate Middle,Memphis,TN,wIKE9ozyMEQM6FUZULeH,KIPP Memphis Public Schools,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004059,KIPP Atlanta Collegiate Academy,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004395,KIPP Soul Academy,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004315,KIPP Soul Primary,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130228002885,KIPP South Fulton Academy School,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012003823,KIPP Strive Academy,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004091,KIPP Strive Primary,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012003992,KIPP Vision,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004124,KIPP Vision Primary,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004155,KIPP Ways Primary School,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012003031,KIPP West Atlanta Young Scholars Academy,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
130012004224,Woodson Park Academy,Atlanta,GA,VCk7cmOuBYcbNBeM8SQS,KIPP Metro Atlanta Schools,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
120039008838-ms,KIPP Courage Academy,Miami,FL,4E2ZUMxGoEBoa95ws2E5,KIPP Miami Public Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
120039008838-es,KIPP Royalty Academy,Miami,FL,4E2ZUMxGoEBoa95ws2E5,KIPP Miami Public Schools,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360014805822-es,KIPP AMP Elementary School,Brooklyn,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360014805822-ms,KIPP AMP Middle School,Brooklyn,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360005404452-es,KIPP Academy Elementary School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360005404452-ms,KIPP Academy Middle School - NYC,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360120206676-ms,KIPP Affirm Middle School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360120306678-ms,KIPP All Middle School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360122706735,KIPP Beyond Charter School,NEW YORK,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360120306678-es,KIPP Elements Primary School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360117606647-es,KIPP Freedom Elementary School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360117606647-ms,KIPP Freedom Middle School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360014305781-es,KIPP Infinity Elementary School,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360014305781-ms,KIPP Infinity Middle School,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360120206676-es,KIPP Inquire Elementary School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360005404452-hs,KIPP NYC College Prep High School,Bronx,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360008205526-ms,KIPP STAR Harlem Middle School,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360008205526-es,KIPP Star Harlem College Prep Elementary School,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360107506307-es,KIPP Washington Heights Elementary School,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
360107506307-ms,KIPP Washington Heights Middle School,New York,NY,KkWswD28LgB5OYKr5QKH,KIPP NYC Public Schools,18,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470318002103,KIPP Academy Nashville,Nashville,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470318002451,KIPP Academy Nashville Elementary School,Nashville,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470015702689,KIPP Antioch College Prep Elementary,Antioch,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470015702690,KIPP Antioch College Prep Middle,Antioch,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470015710495,KIPP Antioch Global High School,Antioch,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470318002347,KIPP Nashville College Prep,Nashville,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470318002488,KIPP Nashville College Prep Elementary,Nashville,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470318002488-es,KIPP Nashville College Prep Elementary School,Nashville,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
470318002305,KIPP Nashville Collegiate High School,Nashville,TN,TdhEynH49ywMkBdk3PlU,KIPP Nashville Public Schools,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060217211256,KIPP Bayview Academy,San Francisco,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060149814322,KIPP Bayview Elementary,San Francisco,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060227611935-ms,KIPP Bridge Academy,Oakland,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060227611935-es,KIPP Bridge Rising,Oakland,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060253314482-hs,KIPP Esperanza High School,East Palo Alto,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060203013874-es,KIPP Excelencia Community Prep Lower,Redwood City,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060203013874-ms,KIPP Excelencia Community Prep Upper,Redwood City,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060161911444,KIPP Heartwood Academy,San Jose,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060225913763,KIPP Heritage Academy,San Jose,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060215211893,KIPP King Collegiate High,San Lorenzo,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060218414282,KIPP Navigate College Prep,San Jose,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060224013778,KIPP Prize Preparatory Academy,San Jose,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060162611255,KIPP San Francisco Bay Academy,San Francisco,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060195713410,KIPP San Francisco College Preparatory,San Francisco,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060204712236,KIPP San Jose Collegiate,San Jose,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060256314579-es,KIPP Stockton Elementary,Stockton,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060256314579-ms,KIPP Stockton Middle School,Stockton,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060245711159-ms,KIPP Summit Academy,San Lorenzo,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060257514623-es,KIPP University Park Elementary,Stockton,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060257514623-ms,KIPP University Park Middle School,Stockton,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060248114087-es,KIPP Valiant Community Prep Lower,Menlo Park,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060248114087-ms,KIPP Valiant Community Prep Upper,Menlo Park,CA,vhcKrKJCsxj0If27i9Zw,KIPP Public Schools Northern California,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060188312536,Endeavor College Preparatory Charter,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060238413691,KIPP Academy of Innovation,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060169311308,KIPP Academy of Opportunity,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060157611263,KIPP Adelante Preparatory Academy,San Diego,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060154412705-es,KIPP Comienza Community Prep Lower School,Huntington Park,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060154412705-ms,KIPP Comienza Community Prep Upper School,Huntington Park,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060169614242-es,KIPP Compton Community Lower School,Compton,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060169614242-ms,KIPP Compton Community Upper School,Compton,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060192014108-es,KIPP Corazon Academy Lower School,South Gate,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060192014108-ms,KIPP Corazon Academy Upper School,South Gate,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060214012717,KIPP Empower Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060257714626,KIPP Generations Academy,Gardena,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060179113883,KIPP Ignite Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060214213657,KIPP Iluminar Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060202011324,KIPP Los Angeles College Preparatory,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060205613002,KIPP Philosophers Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060255314581,KIPP Poder Public,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060201713877,KIPP Promesa Prep,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060249614410,KIPP Pueblo Unido,Maywood,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060176412292,KIPP Raices Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060215413004,KIPP Scholar Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060236913005,KIPP Sol Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
060204113760,KIPP Vida Preparatory Academy,Los Angeles,CA,bYC7nss5q3dTsqxUvY6G,KIPP SoCal Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026411229,KIPP 3d Academy,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026407911,KIPP Academy Middle,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026413276,KIPP Academy West Middle,SUGARLAND,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026410422,KIPP Aspire Academy,SAN ANTONIO,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026412305,KIPP Austin Academy of Arts & Letters,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026412837,KIPP Austin Beacon Prep,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026413461,KIPP Austin Brave,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026411055,KIPP Austin College Prep,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026411782,KIPP Austin Collegiate,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026412553,KIPP Austin Comunidad,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026412559,KIPP Austin Connections El,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
480026412954,KIPP Austin Obras,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected
